"광주시, AI 중심도시 선언...2024년까지 `AI 산업융합 집적단지`조성",http://news.mk.co.kr/newsRead.php?no=92317&year=2020
"광주시, 5G 기반 디지털트윈 공공선도 공모 선정",http://www.namdonews.com/news/articleView.html?idxno=566394
"광주광역시, 대한민국 지방자치 정책대상 수상",http://www.newsworker.co.kr/news/articleView.html?idxno=51762
"광주시, '디지털트윈' 공모 선정…가상공간서 안전사고 시뮬레이션",http://www.etnews.com/20200403000102
"광주시, 'AI 중심도시 광주' 비전·전략 선포",http://www.nbnnews.co.kr/news/articleView.html?idxno=363202
"[오늘의 주요일정] 광주·전남(19일, 화)",http://news1.kr/articles/?3772067
"김종석 신임 기상청장 ""변화를 시작하겠다""",http://www.ekn.kr/news/article.html?no=382629
서남대의대 정원 각축전 개시..'올해 지원은 신중해야',http://www.veritas-a.com/news/articleView.html?idxno=59614
AI 광주시대를 여는 청사진 발표한다,http://www.ccreview.co.kr/news/articleView.html?idxno=237054
"""국제로봇기술포럼"" 행사 14일 개최",http://www.irobotnews.com/news/articleView.html?idxno=8783
[공감 감동경영]지역별 SW융합클러스터 ‘지역경제 효자’,http://news.donga.com/3/all/20161122/81464629/1
학교에만 맡길 수 있나요…현장서 통하는 SW·AI인재 함께 키웁니다,http://www.edaily.co.kr/news/newspath.asp?newsid=01416966619437536
"광주시, 인공지능 중심도시 비전과 전략 선포",http://www.asiatoday.co.kr/view.php?key=20200130010015935
"광주광역시, 대한민국 지방자치 정책대상 수상",http://www.ccreview.co.kr/news/articleView.html?idxno=219267
"민선 7기 이용섭號, 15대 핵심성과·100대 주요 성과 창출",http://www.siminilbo.co.kr/news/newsview.php?ncode=1065578996645696
AI 광주시대를 여는 청사진 발표한다,http://www.siminilbo.co.kr/news/newsview.php?ncode=1065598230464516
"[5일 조달청 입찰정보/종합] 2020년 사빈패스 용선 선박 운영 용역, 전라남도 지자체 가로등 교체 현황조사 및 실행계획 수립용역 공고외 나라장터 입찰 공고",http://www.fintechpost.co.kr/news/articleView.html?idxno=107428
"[민간기업 일자리 정보+] 환경보전협회, 한국은행, 대구경북첨단의료산업진흥재단, 한국체육산업개발(주), 한국교육방송공사외 공개 채용 공고 발표.",http://www.fintechpost.co.kr/news/articleView.html?idxno=107677
"광주광역시, 대한민국 지방자치 정책대상 수상",http://siminilbo.co.kr/news/newsview.php?ncode=1065593943790619
"광주시, 5G 기반 디지털트윈 공공선도 공모사업 선정",http://www.siminilbo.co.kr/news/newsview.php?ncode=1065598717849291
"이용섭 광주광역시장, ‘산학협동포럼’ 특강",http://theleader.mt.co.kr/articleView.html?no=2020011610467819650
"""지역 산·학·연 전문인력 양성 최선""",http://www.gwangnam.co.kr/read.php3?aid=1589961066356671015
"이용섭 광주시장 ""4차산업혁명 선도도시 조성 원년 될 것""",http://www.siminilbo.co.kr/news/newsview.php?ncode=1065600660962240
